evento_id,entidade_id,data_evento,categoria,produto,pagamento,preco,frete,review_score,atraso,seller_state
15972,dbc22125167c298ef99da25668e1011f,2018-01-29 15:03:34,luggage_accessories,30ccf4724f5227265f837e9ba0246278,credit_card,99.9,14.43,3.0,0.0,MG
15973,c3867b4666c7d76867627c2f7fb22e21,2018-02-19 21:58:59,sports_leisure,ca718604fcd4b098d85a7d103d510951,credit_card,119.0,16.59,1.0,1.0,SP
15974,76d5af76d0271110f9af36c92573f765,2017-06-02 11:01:39,garden_tools,196a8ebab62f48072dc189014d46a8d3,credit_card,12.1,7.78,5.0,0.0,SP
15975,06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-07 20:27:57,health_beauty,19c91ef95d509ea33eda93495c4d3481,credit_card,122.99,30.11,4.0,0.0,MA
15976,46dc3b2cc0980fb8ec44634e21d2718e,2017-12-12 20:44:45,toys,e45ba6ba3c6ee4fa2c62e6a6a587717e,credit_card,399.99,27.55,3.0,1.0,RJ
15977,1da3aeb70d7989d1e6d9b0e887f97c23,2017-10-03 12:24:25,toys,7d08c685504c66533015d5366856da12,credit_card,64.99,8.72,3.0,0.0,SP
15978,ececbfcff9804a2d6b40f589df8eef2b,2017-09-27 20:37:58,watches_gifts,b29c1183f3b20aa09c3c13ce0bf9996c,credit_card,81.25,15.32,5.0,0.0,SP
15979,b4ffb71f0cb1b1c3d63fad021ecf93e1,2018-05-16 15:45:13,auto,6921371f065f148b890f1007f4520c14,boleto,40.0,15.23,5.0,0.0,SP
15980,6973a06f484aacf400ece213dbf3d946,2018-03-20 17:42:39,computers_accessories,3f14d740544f37ece8a9e7bc8349797e,boleto,84.89,7.94,5.0,0.0,SP
15981,6973a06f484aacf400ece213dbf3d946,2018-03-20 17:42:39,computers_accessories,3f14d740544f37ece8a9e7bc8349797e,boleto,84.89,7.94,5.0,0.0,SP
15982,318f287a62ab7ac10b703ac37435a231,2017-03-01 10:28:55,sports_leisure,0705b33fb285827a578fce4899f1b921,credit_card,22.5,15.56,5.0,0.0,SP
15983,562fc2f2c2863ab7e79a9e4388a58a14,2018-04-24 10:08:21,telephony,71191d3e8768745afc1c290c63f6241e,credit_card,29.99,15.23,5.0,0.0,SP
15984,cbd996ad3c1b7dc71fd0e5f5df9087e2,2018-08-27 22:12:59,food,ab1106e227a745836a0dc83b374e2575,debit_card,22.6,12.82,5.0,0.0,SP
15985,cc419e0650a3c5ba77189a1882b7556a,2018-08-03 12:40:13,perfumery,d7e407589b859c99b1df9088674c20e3,credit_card,229.99,34.09,5.0,0.0,SP
15986,0dd184061fb0eaa7ca37932c68ab91c5,2018-07-19 11:57:58,industry_commerce_and_business,d04bbac48960ecb7ea311b00ca6e1cb7,credit_card,98.0,45.67,5.0,0.0,SP
15987,da8622b14eb17ae2831f4ac5b9dab84a,2018-01-06 00:11:38,bed_bath_table,1b73aaabcddf5be28fba09916e1ed907,credit_card,64.9,9.27,5.0,0.0,SP
15988,f9244d45189d3a3605499abddeade7d5,2017-03-13 07:54:19,small_appliances,e8bf29c4bfb2d46faeba76ed3db7f44f,credit_card,1309.99,45.74,5.0,0.0,SP
15989,7e93a43ef30c4f03f38b393420bc753a,2017-08-12 18:01:32,watches_gifts,df480c7d3f979093ac4c2d1109e78289,credit_card,675.99,17.07,5.0,0.0,SP
15990,f262cbc1c910c83959f849465454ddd3,2018-02-15 11:13:05,computers_accessories,e6fd80a00ebb1a3e0d58a38555fbbf2c,boleto,22.99,8.72,5.0,0.0,SP
15991,4bf2f4ee540798a61f9636d12cd9cc80,2017-07-29 14:18:22,fashion_underwear_beach,654a7e7cc8b61ba09cefd8e02be969d2,credit_card,155.0,15.84,4.0,0.0,SP
15992,b18dc380845b24038cfc48006478f099,2017-10-06 06:30:11,health_beauty,fdc0fe1b7ae4cdf11202504eb045b0b9,credit_card,81.0,8.76,5.0,0.0,SP
15993,42ef3192a9ff87a22d1867b74b3ee205,2018-02-26 19:47:11,toys,b2432f253fe77388b09fde407a2cc37e,credit_card,43.0,9.34,5.0,0.0,SP
15994,f021c962aaba8ef6eb527a9c2c8394d1,2017-05-20 14:01:25,musical_instruments,cfc37213adcf7bc0a35084f70a312b13,credit_card,479.9,12.57,5.0,0.0,SC
15995,17a053fcb14bd219540cbde0df490be0,2018-04-15 17:18:21,office_furniture,b1dddee0530f59d8b4808c007e8f14a8,boleto,249.9,75.48,1.0,0.0,SP
15996,fe2032dab1a61af8794248c8196565c9,2017-07-28 09:34:29,perfumery,0d009643171aee696f4733340bc2fdd0,credit_card,339.0,17.13,5.0,0.0,SP
15997,8444e55c1f13cd5c179851e5ca5ebd00,2018-02-01 20:08:01,cool_stuff,9165e7a5f9ef266f66ca19a816cdc657,credit_card,131.3,18.54,5.0,0.0,MG
15998,5cf13accae3222c70a9cac40818ae839,2018-08-04 20:32:29,pet_shop,0f56d67a1f266a9cf5af6ffd7895bed6,boleto,94.9,14.96,5.0,0.0,MG
15999,3d871de0142ce09b7081e2b9d1733cb1,2017-09-04 20:29:33,toys,7fab1a1472fdd934397068931f63f3ca,boleto,69.9,16.25,5.0,0.0,SP
16000,79ebd9a61bac3eaf882805ed4ecfa12a,2018-04-23 08:41:31,furniture_decor,99df954d850e77181a52864913d48147,boleto,124.9,23.45,5.0,0.0,PR
16001,f9244d45189d3a3605499abddeade7d5,2017-09-03 09:43:43,small_appliances,5c0826f946c32406d5baa79544668b4c,credit_card,99.99,13.72,5.0,0.0,SP
16002,17e34d8224d27a541263c4c64b11a56b,2017-06-05 18:35:59,consoles_games,17c9711cb08dc4757841afc6d4a239d4,credit_card,516.59,15.96,1.0,0.0,SP
16003,128639473a139ac0f3e5f5ade55873a5,2017-11-05 19:07:02,electronics,7a49adf051c1e6fc5b639a98d17756f0,credit_card,19.9,16.79,2.0,0.0,PR
16004,8160255418d5aaa7dbdc9f4c64ebda44,2018-04-30 13:13:25,bed_bath_table,ac44def10e24998cdee20a208d691127,credit_card,89.9,23.21,5.0,0.0,SP
16005,634964b17796e64304cadf1ad3050fb7,2018-05-15 13:35:04,telephony,7f383ce1a13d3d90e3d6074557ee8deb,credit_card,29.9,18.23,5.0,0.0,RJ
16006,92eb0f42c21942b6552362b9b114707d,2018-05-31 21:45:18,telephony,5bd6493a2d5a384987386f2696bae33d,credit_card,18.98,7.39,5.0,0.0,SP
16007,229c3efbfb0ea2058de4ccdfbc3d784a,2017-05-16 20:44:28,computers_accessories,5fc3e6a4b52b0c414458104ed4037f1c,credit_card,89.0,17.06,5.0,0.0,MG
16008,beadbee30901a7f61d031b6b686095ad,2018-07-11 18:20:18,health_beauty,2fea0f2cec6b6324a277d4a61c2ed2c6,credit_card,86.0,19.51,1.0,1.0,SP
16009,d91fb3b7d041e83b64a00a3edfb37e4f,2017-05-03 15:55:07,home_appliances,dbc7aaf61b2639b1f282509ff1349bec,credit_card,164.0,11.76,5.0,0.0,SP
16010,1336efc61c316ddf92c899eb817f7cae,2018-01-21 11:38:37,furniture_decor,526e24e5c44ede53f4d3a7c10cf8bddb,boleto,28.0,11.85,5.0,0.0,SP
16011,e9779976487b77c6d4ac45f75ec7afe9,2018-03-02 10:29:33,sports_leisure,12a146749cb72ebfde01a89105df1897,boleto,29.0,9.27,5.0,0.0,SP
16012,eeb6de78f79159600292e314a77cbd18,2017-04-05 19:11:59,garden_tools,cb8071e0e6bdb1ac211879a8cc3b9a41,credit_card,489.0,21.7,5.0,0.0,SC
16013,aa1eb17b9fdf6dfd546e25c45c7b9235,2018-04-25 19:27:16,health_beauty,164520f853fb53ecd0b55302c564f7ad,boleto,30.0,7.39,5.0,0.0,SP
16014,fa1c13f2614d7b5c4749cbc52fecda94,2017-06-13 15:06:57,watches_gifts,67aff847e5cccbb062dde92b68122879,credit_card,599.9,18.95,5.0,0.0,SP
16015,d13e50eaa47b4cbe9eb81465865d8cfc,2018-08-19 13:46:30,food,73326828aa5efe1ba096223de496f596,boleto,80.9,8.73,5.0,1.0,SP
16016,92eb0f42c21942b6552362b9b114707d,2018-02-04 18:31:25,cool_stuff,9f1c3e71d56894398a42b050b07f1baa,boleto,12.77,7.78,4.0,0.0,SP
16017,4917cee8d902e13428c3ec4b1ca6f315,2017-11-12 09:40:15,kitchen_dining_laundry_garden_furniture,183b0c895605218dbd34cdcfcfa8af28,credit_card,145.0,25.85,4.0,0.0,SC
16018,612170e34b97004b3ba37eae81836b4c,2018-07-23 12:27:09,electronics,b7f7b781db33f7f78996fea3804d6766,voucher,97.89,16.88,3.0,0.0,RS
16019,744dac408745240a2c2528fb1b6028f3,2017-05-22 20:40:26,watches_gifts,235b4ddb049ab79478e058d0d3609bae,credit_card,199.0,22.19,4.0,0.0,PR
16020,33c51922b6e3c16b24a8f28e5833c99d,2017-12-20 17:40:00,perfumery,fc5428e8e3dbc80bf96f681ed2e95026,credit_card,235.0,14.67,5.0,0.0,PR
16021,5656537e588803a555b8eb41f07a944b,2018-03-19 00:06:31,computers_accessories,16cc7a098d176187b6d8e9519fa81585,credit_card,64.89,22.16,4.0,0.0,DF
16022,7d13fca15225358621be4086e1eb0964,2018-04-27 10:38:39,watches_gifts,53b36df67ebb7c41585e8d54d6772e08,credit_card,99.9,0.0,5.0,0.0,SP
16023,52d76513f0c4d97f3b99570e2c94ee31,2018-04-16 14:08:44,home_construction,15a581e2cae15fe40ac430f07dc6aa12,credit_card,209.99,51.97,5.0,0.0,RS
16024,b839e41795b7f3ad94cc2014a52f6796,2018-05-11 09:49:31,construction_tools_construction,8a12c0e223d9dbd49ccfcd2ad25d1b30,credit_card,1890.0,25.13,5.0,0.0,SP
16025,d2374cbcbb3ca4ab1086534108cc3ab7,2018-04-25 21:28:24,bed_bath_table,3bbc659a6c046bc03d8285cacb9e68f9,boleto,68.8,14.57,3.0,0.0,SP
16026,e81e1f9c3e762e620f3fb60a51499e16,2017-09-22 14:02:45,sports_leisure,06db40df51cce7cf21aaf53f8f8be312,credit_card,150.0,15.8,5.0,0.0,SC
16027,7299e27ed73d2ad986de7f7c77d919fa,2017-09-11 00:27:04,housewares,6f030babbca059aa3951ea26d5bbbe0d,credit_card,49.99,9.46,3.0,0.0,MG
16028,45d33f715e24d15a6ccf5c17b3a23e3c,2017-09-11 00:27:04,baby,4baf15e171b06455c5cd23453db0cab3,credit_card,53.49,14.18,3.0,0.0,SP
16029,c6bda72e4dbf5c5866b13cb1810c6d03,2017-09-11 00:27:04,baby,bf53d80c6cb1cbf63ba17e2175d521a5,credit_card,119.9,23.64,3.0,0.0,SP
16030,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-09-08 13:51:42,housewares,88e2fc6c65d64b3edbf2cade16ea82d9,credit_card,42.0,17.6,5.0,0.0,SP
16031,e8b3a3a38279a82f0e5d006d5e5b7d2c,2018-02-22 13:54:24,stationery,8e023144385596d8dce754c39ea479f2,credit_card,99.9,13.72,4.0,0.0,PR
16032,6879c4d287a8dd06b11f54ea8f78e4da,2018-08-14 23:53:56,stationery,e383490cecec9ff01e02a193a8f72663,credit_card,58.9,23.21,5.0,0.0,SP
16033,4830e40640734fc1c52cd21127c341d4,2018-04-29 16:15:08,furniture_decor,c5f5b4b17e4cd989c39986cd0dddc018,credit_card,69.0,15.36,1.0,0.0,SP
16034,da8622b14eb17ae2831f4ac5b9dab84a,2018-04-21 18:32:13,bed_bath_table,704ef63ad0ac345842ea734060a83db2,credit_card,74.9,9.26,5.0,0.0,SP
16035,a1043bafd471dff536d0c462352beb48,2018-04-06 11:32:38,garden_tools,52c80cedd4e90108bf4fa6a206ef6b03,credit_card,179.0,70.52,5.0,,MG
16036,7178f9f4dd81dcef02f62acdf8151e01,2018-04-08 09:54:08,musical_instruments,d69e906470f99256b16bee14a0268fd1,credit_card,79.9,18.44,5.0,0.0,SC
16037,6560211a19b47992c3666cc44a7e94c0,2018-02-07 18:12:35,watches_gifts,5215505db2113a032810c3644c346a38,credit_card,99.0,15.44,4.0,0.0,SP
16038,7b07b3c7487f0ea825fc6df75abd658b,2017-09-01 14:29:05,sports_leisure,1522a5bd5aab30ceb119c8fb8ec5a8f0,credit_card,51.5,7.78,5.0,0.0,SP
16039,b0b346d3a89f5eb4c2968af3f083cd43,2018-02-27 00:00:02,drinks,0e5c138ca746633922f8ed55b2c3d005,credit_card,45.0,16.6,1.0,1.0,SP
16040,4a3ca9315b744ce9f8e9374361493884,2017-11-23 21:53:29,bed_bath_table,84f456958365164420cfc80fbe4c7fab,credit_card,99.0,13.71,1.0,0.0,SP
16041,5a8e7d5003a1f221f9e1d6e411de7c23,2017-02-14 13:54:15,furniture_decor,d9d4c1378e3c6564f55c02bec84e8f2f,credit_card,59.9,11.03,4.0,0.0,SP
16042,5a8e7d5003a1f221f9e1d6e411de7c23,2017-02-14 13:54:15,furniture_decor,d9d4c1378e3c6564f55c02bec84e8f2f,credit_card,59.9,11.03,4.0,0.0,SP
16043,813348c996469b40f2e028d5429d3495,2017-08-11 22:03:25,housewares,ffaaddefb271481c66d4bd79844ecdae,credit_card,13.31,14.1,5.0,0.0,SP
16044,ef0ace09169ac090589d85746e3e036f,2018-04-06 22:28:55,perfumery,595fac2a385ac33a80bd5114aec74eb8,credit_card,117.7,23.32,2.0,1.0,RJ
16045,36a968b544695394e4e9d7572688598f,2017-07-31 10:00:00,computers_accessories,58552a4659d05eebb73c2b214f14d2a4,credit_card,49.9,15.1,1.0,0.0,SP
16046,004c9cd9d87a3c30c522c48c4fc07416,2018-05-03 11:13:38,sem_categoria,1d94d1e0c7fb2dcf2811e093d2ca303b,voucher,179.5,133.73,4.0,0.0,SP
16047,ebd2d60905fb58271facef5596b620d3,2018-08-17 18:41:50,health_beauty,e7342d120adbd81168c43c95f8bd642a,credit_card,44.91,23.11,5.0,0.0,SP
16048,7a241947449cc45dbfda4f9d0798d9d0,2017-04-02 01:12:22,housewares,056193fc88b3f131fae751356896b168,credit_card,129.99,26.41,1.0,,MG
16049,db4350fd57ae30082dec7acbaacc17f9,2017-11-30 13:30:59,health_beauty,6408c33baecf128bc76222e5863f85c2,boleto,37.0,16.79,5.0,0.0,SP
16050,db4350fd57ae30082dec7acbaacc17f9,2018-03-21 22:09:48,telephony,dda99bcc1a209dcb83f788230d3ff4b4,credit_card,23.99,18.23,5.0,0.0,SP
16051,8e8a7ce9f2f970dc00e2acf6f6e199f6,2018-05-01 13:32:25,computers_accessories,08a58dc963320d6073623382b9ceb920,credit_card,129.0,23.4,4.0,0.0,RJ
16052,d2374cbcbb3ca4ab1086534108cc3ab7,2017-10-06 08:47:56,bed_bath_table,1bef08f119466a85a83919d5b80facd3,boleto,15.9,15.1,4.0,0.0,SP
16053,0432ead42b6c8a0bdf68154add917fdf,2017-05-30 16:24:53,toys,e87b2200e1df21f624eea3e9bd087dc0,credit_card,89.9,7.88,1.0,0.0,SP
16054,c66dccfb3f109511246da627dd5a2498,2018-08-24 16:32:04,watches_gifts,79312078abfa6604747217cd3cf9e6f9,credit_card,289.0,14.68,5.0,0.0,SP
16055,17306570e772e7718c92a562d33f5f1d,2017-09-15 12:12:44,sem_categoria,ed000a9f9f04376551e24de254464c9e,credit_card,279.9,14.98,4.0,0.0,SP
16056,76d64c4aca3a7baf218bf93ef7fa768d,2018-05-27 11:07:24,toys,8f81f9f8a5ad7f2c892d07b91b9c2607,credit_card,377.9,68.32,5.0,0.0,PR
16057,7c67e1448b00f6e969d365cea6b010ab,2017-11-13 10:28:49,office_furniture,9d9734db712d5ab6c3ff4c33700eb34c,credit_card,114.99,34.16,2.0,0.0,SP
16058,7c67e1448b00f6e969d365cea6b010ab,2017-11-13 10:28:49,office_furniture,9d9734db712d5ab6c3ff4c33700eb34c,credit_card,114.99,34.16,2.0,0.0,SP
16059,1da366cade6d8276e7d8beea7af5d4bf,2017-11-24 06:30:08,furniture_living_room,c1e0531cb1864fd3a0cae57dca55ca80,credit_card,569.9,119.29,2.0,0.0,MG
16060,6560211a19b47992c3666cc44a7e94c0,2017-09-19 13:36:00,fashion_bags_accessories,d017a2151d543a9885604dc62a3d9dcc,credit_card,49.0,17.63,4.0,0.0,SP
16061,b127efdabeffb5d559349c7b172eb75d,2017-05-14 21:17:41,fashion_bags_accessories,424894ddaa2676e63fa0ec704d7132af,credit_card,28.0,15.1,5.0,0.0,SP
16062,ce27a3cc3c8cc1ea79d11e561e9bebb6,2017-06-12 17:10:28,computers_accessories,4c82c8d31845d751d797debc3d03697f,credit_card,18.9,7.78,1.0,,SP
16063,66922902710d126a0e7d26b0e3805106,2017-09-14 17:36:28,pet_shop,a4aa7c1427c31344e5f7cc3d839fe562,boleto,110.0,33.22,5.0,1.0,MG
16064,8160255418d5aaa7dbdc9f4c64ebda44,2018-03-07 12:30:47,bed_bath_table,8562e2c780a345b609e1b802d7e3e4ae,boleto,79.9,19.53,5.0,1.0,SP
16065,7d13fca15225358621be4086e1eb0964,2018-04-01 02:35:02,watches_gifts,1a080577618e7fe4d9ddd8fb2b47a964,credit_card,550.0,21.73,5.0,0.0,SP
16066,ececbfcff9804a2d6b40f589df8eef2b,2018-05-12 20:48:51,health_beauty,aa3e27bf73286809fb5e0f5dc2ac552f,credit_card,55.49,18.27,3.0,1.0,SP
16067,d23019c84ffae2d5ef2270367b8605fc,2018-01-11 20:50:15,musical_instruments,16c4e87b98a9370a9cbc3a4658a3f45b,credit_card,1997.0,63.2,5.0,0.0,PR
16068,6338ea67c41078a46ad99cc009654956,2018-01-15 23:25:47,auto,988a221d27cc482916fd66cd3662ed69,credit_card,29.9,16.11,4.0,0.0,RS
16069,058cb5aeb36d7c0fcae20fc85d5e0a59,2018-08-14 23:23:38,luggage_accessories,d9fcf1be6830bf510f03d9e6c979e4df,credit_card,148.5,54.32,4.0,0.0,RJ
16070,218d46b86c1881d022bce9c68a7d4b15,2018-02-08 13:25:52,sports_leisure,e44f675b60b3a3a2453ec36421e06f0f,credit_card,107.0,12.25,5.0,0.0,SP
16071,9f505651f4a6abe901a56cdc21508025,2018-07-23 22:27:49,computers_accessories,0798196b28c04c8e543322896c882902,credit_card,289.0,10.18,4.0,0.0,SP
16072,36890be00bbfc1cdb9a4a38a6af05a69,2018-07-28 21:54:44,baby,cac9e5692471a0700418aa3400b9b2b1,credit_card,97.2,19.59,5.0,0.0,SP
16073,5fd924b4836098a5be0ecf81ba054ce0,2017-01-17 20:38:15,garden_tools,9d8945bf83fcf586d751dacb07e28a3e,credit_card,157.0,18.85,4.0,0.0,SP
16074,955fee9216a65b617aa5c0531780ce60,2017-11-10 14:19:52,furniture_decor,aca2eb7d00ea1a7b8ebd4e68314663af,boleto,75.0,13.08,5.0,0.0,SP
16075,659e8466eb3ff1b0e8740d74fb7bbedd,2017-06-30 20:42:51,health_beauty,4419a003d42a243227478f2a949722d8,credit_card,120.0,49.09,5.0,0.0,BA
16076,659e8466eb3ff1b0e8740d74fb7bbedd,2017-06-30 20:42:51,health_beauty,0b3de7b77f38988388362460d76d884f,credit_card,92.0,8.58,5.0,0.0,BA
16077,659e8466eb3ff1b0e8740d74fb7bbedd,2017-06-30 20:42:51,health_beauty,4419a003d42a243227478f2a949722d8,credit_card,120.0,49.09,5.0,0.0,BA
16078,8444e55c1f13cd5c179851e5ca5ebd00,2017-12-07 02:54:10,perfumery,cd5b0609304400b0a1e1cf4717778ddf,credit_card,79.9,16.32,3.0,0.0,MG
16079,8b321bb669392f5163d04c59e235e066,2017-12-20 00:21:41,electronics,566a4f2c4385f36d15c00dfcaae132d1,credit_card,21.9,21.15,4.0,0.0,SP
16080,8b321bb669392f5163d04c59e235e066,2017-12-20 00:21:41,electronics,566a4f2c4385f36d15c00dfcaae132d1,credit_card,21.9,21.15,4.0,0.0,SP
16081,b1fc4f64df5a0e8b6913ab38803c57a9,2017-12-28 21:44:12,watches_gifts,43423cdffde7fda63d0414ed38c11a73,credit_card,59.99,21.22,5.0,0.0,RJ
16082,d9a84e1403de8da0c3aa531d6d108ba6,2018-02-22 15:13:31,baby,6fd08d44046ab994b96ff38ad6fcfba1,credit_card,39.9,15.1,5.0,0.0,SP
16083,d9a84e1403de8da0c3aa531d6d108ba6,2018-02-22 15:13:31,baby,6fd08d44046ab994b96ff38ad6fcfba1,credit_card,39.9,15.1,5.0,0.0,SP
16084,4830e40640734fc1c52cd21127c341d4,2018-01-20 12:12:45,luggage_accessories,75baeeacdb53150ac063abf52e4acaa7,credit_card,39.0,14.1,5.0,0.0,SP
16085,4c2b230173bb36f9b240f2b8ac11786e,2018-02-07 15:35:12,sports_leisure,c6336fa91fbd87c359e44f5dca5a90ed,boleto,45.9,8.72,5.0,0.0,SP
16086,620c87c171fb2a6dd6e8bb4dec959fc6,2017-06-06 04:27:54,health_beauty,1e8aa599b7a43efac798dff87503a424,boleto,29.9,8.27,4.0,0.0,RJ
16087,dbb9b48c841a0e39e21f98e1a6b2ec3e,2017-03-26 13:05:55,housewares,b8762d562d810c2f8d7ad7e9c12957be,credit_card,24.9,10.96,5.0,0.0,SP
16088,850f4f8af5ea87287ac68de36e29107f,2017-09-26 13:50:32,cool_stuff,4f3192a28c9da057319996e1502dc216,credit_card,579.99,21.31,5.0,0.0,SP
16089,620c87c171fb2a6dd6e8bb4dec959fc6,2018-01-23 23:08:12,perfumery,473795a355d29305c3ea6b156833adf5,boleto,49.9,15.1,5.0,0.0,RJ
16090,37be5a7c751166fbc5f8ccba4119e043,2017-08-26 18:31:19,bed_bath_table,f1c7f353075ce59d8a6f3cf58f419c9c,credit_card,195.0,26.21,4.0,0.0,SP
16091,66922902710d126a0e7d26b0e3805106,2018-08-01 09:51:49,pet_shop,d0b61bfb1de832b15ba9d266ca96e5b0,credit_card,36.0,15.35,4.0,0.0,MG
16092,2e1c9f22be269ef4643f826c9e650a52,2018-07-23 18:52:28,sports_leisure,71f4e8616f830f33d1059bad50cacf99,credit_card,45.49,18.42,5.0,0.0,SP
16093,850f4f8af5ea87287ac68de36e29107f,2018-01-16 14:20:42,cool_stuff,d5e448e00fb7c59b31e0f3e43c2de0d7,credit_card,199.0,12.6,5.0,0.0,SP
16094,c0f783394e37cd9c9d7f5f81141450fa,2017-11-13 23:38:46,sem_categoria,9901b5cedc1eb8d69d16d4c3aa8c67d3,credit_card,34.9,15.1,4.0,0.0,SP
16095,855668e0971d4dfd7bef1b6a4133b41b,2017-12-02 12:52:02,baby,6e9c52b407fea24064f7ab2b144fbf8c,boleto,285.0,93.24,1.0,1.0,SP
16096,bb7ad8a45c027be8ab075b8e465f8ca0,2018-07-28 13:17:15,food,d6a246503bb84b2e0914e8a1dfb58a04,credit_card,9.99,16.32,5.0,0.0,SC
16097,52831e5990d0771cb4951d6f12928167,2018-08-06 16:31:57,sports_leisure,4b6c0fa189ae4c4c7a4d357ff185512c,boleto,65.0,13.12,3.0,0.0,SP
16098,f8db351d8c4c4c22c6835c19a46f01b0,2017-07-04 15:10:02,audio,53e8156b28f9080cc0865b55d1bed9fe,boleto,159.9,13.46,5.0,0.0,SP
16099,7a67c85e85bb2ce8582c35f2203ad736,2017-05-11 12:58:50,cool_stuff,f264c1d9b20b5e4a340254d0405e613b,credit_card,69.99,17.74,1.0,0.0,SP
16100,1835b56ce799e6a4dc4eddc053f04066,2018-01-08 11:13:11,bed_bath_table,4c505e52bedf9651c08793647c925e65,credit_card,35.0,11.85,4.0,0.0,SP
16101,79ebd9a61bac3eaf882805ed4ecfa12a,2018-02-09 20:09:48,furniture_decor,2a9e3d335bbb23ffee8c9da6cecb7bb8,boleto,129.9,18.16,5.0,0.0,PR
16102,2c9e548be18521d1c43cde1c582c6de8,2018-01-08 12:02:02,toys,06bf70b6e1d67d96308235ef350edc61,credit_card,79.9,12.9,5.0,0.0,SP
16103,897060da8b9a21f655304d50fd935913,2017-11-28 10:22:54,computers_accessories,1df9ea4c24394047de1837c6f00673b3,credit_card,30.1,11.85,4.0,0.0,SP
16104,a49928bcdf77c55c6d6e05e09a9b4ca5,2017-12-02 10:23:56,toys,b5e13c9a353102f79c6206ff5cb61a50,credit_card,89.9,17.88,1.0,0.0,SP
16105,6d66611d7c44cc30ce351abc49a68421,2018-05-01 17:15:33,musical_instruments,a0baf68f73515bb20254e024f0cae124,credit_card,177.9,28.11,1.0,0.0,SP
16106,994f04b3718c2bab35c2adfa8afecd2a,2018-02-10 23:14:00,housewares,e06eb527f0a6ce904044687bd2faa582,credit_card,49.9,14.1,3.0,1.0,SP
16107,522620dcb18a6b31cd7bdf73665113a9,2018-01-17 12:52:05,watches_gifts,586328f570ac0b651d452f1227db4d1c,boleto,79.0,25.83,5.0,0.0,PR
16108,955fee9216a65b617aa5c0531780ce60,2018-02-15 13:03:08,furniture_decor,aca2eb7d00ea1a7b8ebd4e68314663af,credit_card,69.9,20.98,1.0,1.0,SP
16109,048c2757535328e0d7dac690ad3c0aae,2018-08-21 16:31:46,fashion_shoes,652cee66eaed09b444b43463eee56cc7,credit_card,220.7,68.69,5.0,0.0,SP
16110,1d8dbc4f32378d715c717c1c1fc57bae,2017-08-17 12:04:48,baby,ec8ae427905e10052ee4f1e9993b6763,boleto,110.0,14.5,5.0,0.0,PR
16111,4e17c65a516f69d023a2ae78b84f28d6,2017-08-22 15:34:21,health_beauty,23f52db82a2a0f55b0a1c1ae5b696013,credit_card,200.0,12.61,5.0,0.0,SP
16112,cc419e0650a3c5ba77189a1882b7556a,2017-09-12 19:28:31,health_beauty,154e7e31ebfa092203795c972e5804a6,credit_card,23.99,14.1,3.0,0.0,SP
16113,ef506c96320abeedfb894c34db06f478,2018-04-11 15:35:23,telephony,fb0f28746a21895329509c8b45f9382e,credit_card,45.99,18.23,1.0,0.0,SP
16114,8f78f0903005064036736c7173a5c2ed,2017-09-12 19:44:36,kitchen_dining_laundry_garden_furniture,555aa4ac569b61d4ce5bf8b6565f49bb,credit_card,179.9,49.79,5.0,0.0,MG
16115,dbc22125167c298ef99da25668e1011f,2017-10-20 00:20:18,luggage_accessories,0b5c0ecd14105464e2b879a307092e3f,credit_card,48.9,14.08,5.0,0.0,MG
16116,dbc22125167c298ef99da25668e1011f,2017-10-20 00:20:18,luggage_accessories,89039f76a4c1ed8e4c13f4b531f158ca,credit_card,48.9,14.08,5.0,0.0,MG
16117,66922902710d126a0e7d26b0e3805106,2017-09-28 12:32:04,pet_shop,3b88c6a09d4f61f0566c39ed139fb5e2,credit_card,15.0,8.11,5.0,0.0,MG
16118,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-02-15 17:42:18,housewares,b2fd74298e16eef2568d2f9dff6042c8,credit_card,79.0,30.86,5.0,0.0,SP
16119,0432ead42b6c8a0bdf68154add917fdf,2017-05-12 13:24:47,toys,c3099dfa5bca8734d228152d9c7d894c,credit_card,94.9,14.41,5.0,0.0,SP
16120,b14db04aa7881970e83ffa9426897925,2017-12-04 13:37:59,furniture_decor,21fb5057dd6a737df6851a7ab7a130da,boleto,69.0,20.97,1.0,0.0,SP
16121,b14db04aa7881970e83ffa9426897925,2017-12-04 13:37:59,furniture_decor,21fb5057dd6a737df6851a7ab7a130da,boleto,69.0,20.97,1.0,0.0,SP
16122,f435898e493ba0356019a0b1cb8b55b1,2018-04-30 20:20:31,auto,cd6f5e7edabe54d6d5841a8d003b410b,boleto,14.99,15.23,5.0,0.0,PR
16123,822b63912576852aea9a8436d72317b7,2017-01-21 16:30:43,consoles_games,1fb368a1506cced21a07abb6d220c4e1,credit_card,139.99,11.87,5.0,0.0,SP
16124,822b63912576852aea9a8436d72317b7,2017-01-21 16:30:43,consoles_games,1fb368a1506cced21a07abb6d220c4e1,credit_card,139.99,11.87,5.0,0.0,SP
16125,ea8482cd71df3c1969d7b9473ff13abc,2017-12-29 02:14:21,telephony,044f05bc9de36e8a693a83e4bc79dd0d,credit_card,24.99,16.79,5.0,0.0,SP
